Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2017-01-24 02:30:00,-99.9,-99.9,-99.9,-99.9,142.59,27.030
2017-01-24 03:00:00,-99.9,-99.9,-99.9,-99.9,136.43,27.030
2017-01-24 03:30:00,-99.9,-99.9,-99.9,-99.9,125.97,27.030
2017-01-24 04:00:00,-99.9,-99.9,-99.9,-99.9,129.49,27.030
2017-01-24 04:30:00,-99.9,-99.9,-99.9,-99.9,127.11,26.980
2017-01-24 05:00:00,-99.9,-99.9,-99.9,-99.9,137.31,26.980
2017-01-24 05:30:00,-99.9,-99.9,-99.9,-99.9,124.56,26.930
2017-01-24 06:00:00,-99.9,-99.9,-99.9,-99.9,123.25,26.980
2017-01-24 06:30:00,-99.9,-99.9,-99.9,-99.9,123.86,27.030
2017-01-24 07:00:00,-99.9,-99.9,-99.9,-99.9,118.94,27.030
2017-01-24 07:30:00,-99.9,-99.9,-99.9,-99.9,129.14,27.080
2017-01-24 08:00:00,-99.9,-99.9,-99.9,-99.9,124.30,27.080
2017-01-24 08:30:00,-99.9,-99.9,-99.9,-99.9,125.09,27.080
2017-01-24 09:00:00,-99.9,-99.9,-99.9,-99.9,124.48,27.170
2017-01-24 09:30:00,-99.9,-99.9,-99.9,-99.9,125.18,27.220
2017-01-24 10:00:00,0.930,1.502,11.111,5.500,117.00,27.270
2017-01-24 10:30:00,0.926,1.492,11.765,5.124,129.40,27.320
2017-01-24 11:00:00,0.884,1.490,10.000,4.846,128.61,27.320
2017-01-24 11:30:00,0.883,1.535,11.111,4.982,128.26,27.370
2017-01-24 12:00:00,0.962,1.469,11.111,5.830,113.84,27.460
2017-01-24 12:30:00,0.921,1.505,11.111,5.693,108.65,27.610
2017-01-24 13:00:00,0.881,1.372,10.526,5.788,121.22,27.660
2017-01-24 13:30:00,0.944,1.487,11.111,6.038,110.32,27.660
2017-01-24 14:00:00,0.846,1.310,11.111,4.561,131.51,27.850
2017-01-24 14:30:00,0.924,1.576,11.111,4.326,121.40,27.700
2017-01-24 15:00:00,0.885,2.001,11.111,4.155,134.85,27.700
2017-01-24 15:30:00,0.976,1.666,11.765,4.268,132.39,27.610
2017-01-24 16:00:00,0.907,2.067,11.765,4.052,132.83,27.560
2017-01-24 16:30:00,0.915,1.720,10.526,4.128,131.42,27.560
2017-01-24 17:00:00,0.853,1.523,11.111,3.719,138.19,27.560
2017-01-24 17:30:00,0.873,1.430,10.000,3.544,142.06,27.510
2017-01-24 18:00:00,0.951,2.014,10.526,3.753,123.69,27.410
2017-01-24 18:30:00,0.922,1.987,10.526,3.500,120.08,27.320
2017-01-24 19:00:00,0.954,1.615,11.111,3.648,128.08,27.270
2017-01-24 19:30:00,0.964,1.446,10.526,3.738,127.99,27.220
2017-01-24 20:00:00,0.912,1.730,10.526,3.455,130.19,27.170
2017-01-24 20:30:00,0.986,1.800,10.526,3.650,117.53,27.220
2017-01-24 21:00:00,0.913,1.616,12.500,3.463,114.19,27.220
2017-01-24 21:30:00,0.944,1.902,10.000,3.579,119.47,27.220
2017-01-24 22:00:00,0.937,1.814,10.000,3.680,125.18,27.170
2017-01-24 22:30:00,0.913,1.745,11.111,3.454,131.69,27.130
2017-01-24 23:00:00,0.941,1.826,9.524,3.619,114.72,27.080
2017-01-24 23:30:00,0.889,1.677,10.526,3.390,130.45,27.080
2017-01-25 00:00:00,0.939,1.523,11.111,3.573,133.18,27.080
2017-01-25 00:30:00,0.867,1.711,10.000,3.314,117.62,27.030
2017-01-25 01:00:00,0.934,1.760,10.000,3.536,132.48,27.030
2017-01-25 01:30:00,0.942,1.783,10.526,3.446,118.76,27.030
2017-01-25 02:00:00,0.936,1.823,11.111,3.566,106.98,26.980
2017-01-25 02:30:00,0.930,1.537,10.000,3.425,124.21,26.930
2017-01-25 03:00:00,0.854,1.531,9.524,3.574,109.09,26.790
2017-01-25 03:30:00,0.885,1.614,11.111,3.788,129.49,26.840
2017-01-25 04:00:00,0.885,1.713,11.111,3.683,121.75,26.840
2017-01-25 04:30:00,0.833,1.536,11.111,3.654,117.80,26.790
2017-01-25 05:00:00,0.834,1.527,10.000,3.637,113.49,26.790
2017-01-25 05:30:00,0.784,1.455,6.897,3.568,83.69,26.740
2017-01-25 06:00:00,0.839,1.523,10.526,3.923,117.44,26.740
2017-01-25 06:30:00,0.810,1.498,10.000,3.713,124.92,26.740
2017-01-25 07:00:00,0.766,1.362,10.000,3.959,117.53,26.740
2017-01-25 07:30:00,0.727,1.157,10.526,3.990,116.30,26.740
2017-01-25 08:00:00,0.738,1.338,6.897,4.199,119.29,26.840
2017-01-25 08:30:00,0.759,1.340,10.526,4.394,121.58,26.840
2017-01-25 09:00:00,0.716,1.326,11.111,4.163,80.52,26.890
2017-01-25 09:30:00,0.680,1.289,10.526,3.984,121.49,26.980
2017-01-25 10:00:00,0.731,1.335,11.111,4.433,123.33,27.080
2017-01-25 10:30:00,0.730,1.513,10.526,4.520,121.14,27.170
2017-01-25 11:00:00,0.768,1.515,10.526,5.091,123.16,27.270
2017-01-25 11:30:00,0.745,1.334,10.000,4.943,119.38,27.410
2017-01-25 12:00:00,0.693,1.332,10.000,4.483,121.84,27.410
2017-01-25 12:30:00,0.691,1.073,10.000,4.645,119.20,27.560
2017-01-25 13:00:00,0.682,1.190,10.000,4.457,125.00,27.560
2017-01-25 13:30:00,0.642,1.094,10.000,4.432,111.47,27.660
2017-01-25 14:00:00,0.645,1.056,10.000,4.584,113.31,27.800
2017-01-25 14:30:00,0.650,1.268,10.526,4.327,111.64,27.850
2017-01-25 15:00:00,0.634,1.048,6.452,4.386,72.61,27.800
2017-01-25 15:30:00,0.672,0.996,10.526,4.709,113.05,27.800
2017-01-25 16:00:00,0.593,1.125,10.526,4.250,117.09,27.700
2017-01-25 16:30:00,0.609,0.938,11.111,4.329,118.50,27.560
2017-01-25 17:00:00,0.626,1.060,9.524,4.059,124.21,27.370
2017-01-25 17:30:00,0.668,1.205,10.000,4.035,71.03,27.270
2017-01-25 18:00:00,0.697,1.188,10.000,4.065,109.88,27.130
2017-01-25 18:30:00,0.681,1.189,10.000,4.040,117.53,27.080
2017-01-25 19:00:00,0.720,1.253,10.000,4.373,113.31,27.030
2017-01-25 19:30:00,0.682,1.166,7.143,3.990,68.30,26.890
2017-01-25 20:00:00,0.739,1.297,10.000,4.286,108.04,26.890
2017-01-25 20:30:00,0.747,1.208,10.526,4.400,77.62,26.840
2017-01-25 21:00:00,0.729,1.367,10.526,4.128,109.62,26.890
2017-01-25 21:30:00,0.751,1.279,10.000,4.379,103.11,26.890
2017-01-25 22:00:00,0.732,1.404,6.897,4.219,109.44,26.890
2017-01-25 22:30:00,0.745,1.323,10.000,4.059,71.73,26.930
2017-01-25 23:00:00,0.771,1.277,7.143,4.076,73.58,26.840
2017-01-25 23:30:00,0.795,1.238,10.000,4.120,113.66,26.790
2017-01-26 00:00:00,0.767,1.527,9.091,3.904,107.33,26.740
2017-01-26 00:30:00,0.821,1.474,7.407,4.028,110.67,26.740
2017-01-26 01:00:00,0.801,1.459,7.143,4.086,71.29,26.700
2017-01-26 01:30:00,0.758,1.342,9.524,4.167,110.23,26.650
2017-01-26 02:00:00,0.748,1.163,6.667,3.955,72.34,26.650
2017-01-26 02:30:00,0.754,1.424,7.692,4.222,99.25,26.650
2017-01-26 03:00:00,0.807,1.307,6.897,4.477,69.71,26.740
2017-01-26 03:30:00,0.765,1.308,7.407,4.258,66.98,26.650
2017-01-26 04:00:00,0.762,1.214,7.143,4.378,72.43,26.700
2017-01-26 04:30:00,0.763,1.417,7.143,4.318,79.29,26.650
2017-01-26 05:00:00,0.787,1.251,11.765,4.461,148.48,26.650
2017-01-26 05:30:00,0.823,1.498,9.524,4.676,109.18,26.600
2017-01-26 06:00:00,0.789,1.399,9.524,4.635,154.81,26.650
2017-01-26 06:30:00,0.806,1.521,9.524,4.507,118.06,26.650
2017-01-26 07:00:00,0.907,1.635,11.111,4.740,143.11,26.600
2017-01-26 07:30:00,0.945,1.591,8.696,4.999,149.97,26.600
2017-01-26 08:00:00,0.973,1.621,9.091,5.003,114.63,26.650
2017-01-26 08:30:00,1.002,1.713,10.000,5.227,120.43,26.650
2017-01-26 09:00:00,1.058,2.088,10.000,5.344,132.30,26.650
2017-01-26 09:30:00,1.045,1.979,11.111,5.494,133.18,26.740
2017-01-26 10:00:00,1.082,1.682,9.524,5.593,136.43,26.790
2017-01-26 10:30:00,0.998,1.645,11.111,5.439,133.71,26.840
2017-01-26 11:00:00,1.162,2.127,10.526,5.777,141.62,26.890
2017-01-26 11:30:00,1.014,1.711,10.526,5.347,139.60,26.980
2017-01-26 12:00:00,0.951,1.509,10.526,5.287,130.72,27.030
2017-01-26 12:30:00,0.953,2.089,9.524,5.048,130.19,27.130
2017-01-26 13:00:00,1.039,1.866,10.526,5.901,121.93,27.220
2017-01-26 13:30:00,1.057,1.920,10.000,5.451,111.20,27.270
2017-01-26 14:00:00,0.985,1.862,10.526,5.141,120.34,27.130
2017-01-26 14:30:00,0.970,1.920,10.000,4.832,133.88,27.030
2017-01-26 15:00:00,0.981,1.843,10.526,4.655,120.87,27.030
2017-01-26 15:30:00,0.965,1.705,10.526,4.471,150.06,27.030
2017-01-26 16:00:00,0.936,1.591,10.000,4.288,130.10,27.030
2017-01-26 16:30:00,0.895,1.872,10.526,4.198,137.93,27.080
2017-01-26 17:00:00,0.906,1.833,10.526,4.086,127.47,27.170
2017-01-26 17:30:00,0.875,1.460,10.000,4.012,144.78,27.030
2017-01-26 18:00:00,0.910,1.331,10.000,4.022,133.62,27.030
2017-01-26 18:30:00,0.835,1.565,9.524,3.813,86.76,27.080
2017-01-26 19:00:00,0.835,1.475,9.524,3.841,120.61,26.930
2017-01-26 19:30:00,0.890,1.657,10.000,3.819,122.54,26.980
2017-01-26 20:00:00,0.959,1.579,12.500,4.278,150.32,26.550
2017-01-26 20:30:00,0.904,1.601,9.524,4.179,127.38,26.700
2017-01-26 21:00:00,0.904,1.584,10.000,4.005,127.73,26.700
2017-01-26 21:30:00,0.972,2.043,10.000,4.358,139.60,26.600
2017-01-26 22:00:00,0.956,1.764,9.524,4.398,135.64,26.550
2017-01-26 22:30:00,1.029,1.813,11.111,4.791,156.83,26.600
2017-01-26 23:00:00,0.967,1.834,9.091,4.848,142.15,26.740
2017-01-26 23:30:00,0.903,1.726,9.524,4.403,153.75,26.890
2017-01-27 00:00:00,0.896,1.823,10.000,4.212,152.52,26.840
2017-01-27 00:30:00,0.958,1.920,7.407,4.342,94.67,26.740
2017-01-27 01:00:00,0.910,1.760,8.333,4.451,103.11,26.700
2017-01-27 01:30:00,0.969,1.769,7.143,4.546,87.03,26.650
2017-01-27 02:00:00,0.968,1.897,7.407,4.640,147.33,26.600
2017-01-27 02:30:00,0.943,1.904,9.524,4.503,140.56,26.550
2017-01-27 03:00:00,0.950,1.676,10.000,4.846,105.05,26.600
2017-01-27 03:30:00,0.925,1.549,9.524,4.948,151.91,26.600
2017-01-27 04:00:00,0.958,1.710,6.667,5.000,93.97,26.550
2017-01-27 04:30:00,0.888,1.839,10.000,5.000,160.26,26.600
2017-01-27 05:00:00,0.861,1.400,9.524,5.350,87.64,26.600
2017-01-27 05:30:00,0.908,1.360,7.407,5.287,122.02,26.600
2017-01-27 06:00:00,0.922,1.499,7.407,5.190,92.39,26.650
2017-01-27 06:30:00,0.917,1.567,6.897,5.555,96.96,26.650
2017-01-27 07:00:00,0.959,1.537,7.143,5.840,101.27,26.650
2017-01-27 07:30:00,0.956,1.575,7.143,5.821,132.12,26.650
2017-01-27 08:00:00,0.940,1.554,9.524,5.770,144.52,26.650
2017-01-27 08:30:00,0.941,1.805,7.407,6.129,104.17,26.700
2017-01-27 09:00:00,0.938,1.766,7.407,5.613,156.04,26.650
2017-01-27 09:30:00,0.947,1.460,8.696,6.122,148.74,26.650
2017-01-27 10:00:00,0.979,1.667,10.000,5.792,167.91,26.550
2017-01-27 10:30:00,0.985,1.751,8.000,5.864,134.15,26.550
2017-01-27 11:00:00,0.983,1.602,7.143,5.997,100.12,26.510
2017-01-27 11:30:00,0.945,1.503,9.524,6.177,151.03,26.600
2017-01-27 12:00:00,0.940,1.533,7.143,6.146,113.22,26.550
2017-01-27 12:30:00,0.902,1.485,6.667,5.838,109.18,26.550
2017-01-27 13:00:00,0.972,1.928,9.091,6.322,149.62,26.650
2017-01-27 13:30:00,0.954,1.505,9.091,6.146,123.77,26.740
2017-01-27 14:00:00,0.966,1.559,10.526,6.055,154.19,27.030
2017-01-27 14:30:00,0.953,1.608,6.452,6.006,120.52,27.370
2017-01-27 15:00:00,0.881,1.488,7.143,5.720,118.06,27.030
2017-01-27 15:30:00,0.921,1.539,11.111,5.764,127.11,26.930
2017-01-27 16:00:00,0.892,1.423,10.000,5.811,148.12,26.740
2017-01-27 16:30:00,0.956,1.720,9.091,6.025,136.08,26.790
2017-01-27 17:00:00,0.826,1.419,6.667,5.313,142.59,26.700
2017-01-27 17:30:00,0.839,1.456,9.091,4.984,141.97,26.650
2017-01-27 18:00:00,0.858,1.401,7.143,5.033,132.39,26.650
2017-01-27 18:30:00,0.810,1.541,9.091,5.029,134.50,26.700
2017-01-27 19:00:00,0.919,1.856,6.897,5.091,108.65,26.700
2017-01-27 19:30:00,0.930,1.433,8.696,5.333,151.55,26.650
2017-01-27 20:00:00,0.895,1.711,7.143,4.751,135.29,26.600
2017-01-27 20:30:00,0.940,1.914,9.091,5.131,143.29,26.550
2017-01-27 21:00:00,0.873,1.532,9.524,4.845,151.29,26.510
2017-01-27 21:30:00,0.964,1.738,8.696,4.789,139.42,26.510
2017-01-27 22:00:00,0.971,1.606,6.897,4.670,130.37,26.460
2017-01-27 22:30:00,0.968,1.757,7.692,4.977,151.91,26.510
2017-01-27 23:00:00,0.955,1.674,8.333,4.675,157.27,26.510
2017-01-27 23:30:00,0.998,1.933,8.696,4.633,158.23,26.510
2017-01-28 00:00:00,1.042,1.881,8.000,4.693,154.72,26.510
2017-01-28 00:30:00,1.097,1.852,7.692,4.887,153.22,26.460
2017-01-28 01:00:00,1.085,1.955,8.000,4.818,145.66,26.460
2017-01-28 01:30:00,1.128,2.030,6.667,5.015,151.47,26.410
2017-01-28 02:00:00,1.075,1.814,7.692,4.901,153.58,26.360
2017-01-28 02:30:00,1.132,2.166,7.143,5.064,154.45,26.410
2017-01-28 03:00:00,1.185,1.873,7.407,5.051,141.53,26.360
2017-01-28 03:30:00,1.079,1.701,8.000,4.705,133.09,26.320
2017-01-28 04:00:00,1.061,1.721,7.692,4.720,137.58,26.320
2017-01-28 04:30:00,1.072,1.753,7.407,4.747,156.92,26.270
2017-01-28 05:00:00,1.034,1.776,7.143,4.693,163.33,26.270
2017-01-28 05:30:00,1.008,1.857,6.897,4.551,142.59,26.270
2017-01-28 06:00:00,1.088,1.966,7.407,4.920,157.36,26.270
2017-01-28 06:30:00,0.946,1.669,7.692,4.229,157.53,26.270
2017-01-28 07:00:00,0.935,1.762,7.407,4.358,146.37,26.270
2017-01-28 07:30:00,1.008,1.604,7.407,4.819,151.73,26.360
2017-01-28 08:00:00,0.982,1.739,7.143,4.783,147.77,26.460
2017-01-28 08:30:00,0.952,1.703,7.407,4.697,146.19,26.460
2017-01-28 09:00:00,0.964,1.537,6.667,4.601,131.77,26.460
2017-01-28 09:30:00,0.941,1.771,7.143,4.843,155.42,26.510
2017-01-28 10:00:00,0.903,1.507,13.333,4.336,145.58,26.550
2017-01-28 10:30:00,0.947,1.821,6.897,4.503,142.85,26.600
2017-01-28 11:00:00,0.981,1.650,13.333,4.910,154.37,26.650
2017-01-28 11:30:00,0.923,1.531,13.333,4.803,142.06,26.700
2017-01-28 12:00:00,0.991,1.779,6.667,4.921,141.62,26.700
2017-01-28 12:30:00,0.965,1.761,12.500,4.741,142.23,26.740
2017-01-28 13:00:00,0.947,1.585,6.452,4.565,158.50,26.890
2017-01-28 13:30:00,0.972,1.627,5.714,4.419,145.93,26.840
2017-01-28 14:00:00,0.999,1.670,12.500,4.517,148.12,26.790
2017-01-28 14:30:00,0.964,1.724,12.500,4.623,157.44,26.840
2017-01-28 15:00:00,0.961,1.658,12.500,4.586,151.64,26.840
2017-01-28 15:30:00,0.940,1.651,12.500,4.605,157.88,26.890
2017-01-28 16:00:00,0.911,1.321,6.452,4.419,153.75,26.890
2017-01-28 16:30:00,0.884,1.595,11.765,4.347,149.27,26.790
2017-01-28 17:00:00,0.902,1.408,12.500,4.403,158.67,26.790
2017-01-28 17:30:00,0.891,1.720,12.500,4.201,154.89,26.700
2017-01-28 18:00:00,0.865,1.708,12.500,4.237,153.31,26.650
2017-01-28 18:30:00,0.893,1.618,12.500,4.401,156.65,26.600
2017-01-28 19:00:00,0.877,1.554,12.500,4.363,162.28,26.550
2017-01-28 19:30:00,0.800,1.297,12.500,4.167,161.31,26.550
2017-01-28 20:00:00,0.850,1.372,12.500,4.497,155.07,26.510
2017-01-28 20:30:00,0.883,1.538,11.765,4.708,153.40,26.460
2017-01-28 21:00:00,0.876,1.642,11.765,4.732,153.49,26.510
2017-01-28 21:30:00,0.917,1.712,12.500,5.041,146.45,26.460
2017-01-28 22:00:00,0.919,1.538,12.500,4.785,150.94,26.510
2017-01-28 22:30:00,0.925,1.524,11.765,4.621,144.08,26.460
2017-01-28 23:00:00,0.926,1.658,11.765,4.638,152.52,26.550
2017-01-28 23:30:00,0.928,1.961,12.500,4.742,157.36,26.460
2017-01-29 00:00:00,0.955,1.564,11.765,4.876,152.70,26.460
2017-01-29 00:30:00,0.971,1.513,11.765,4.836,159.20,26.510
2017-01-29 01:00:00,0.976,1.818,11.765,4.772,156.48,26.510
2017-01-29 01:30:00,0.974,1.558,11.765,4.993,148.48,26.510
2017-01-29 02:00:00,1.002,1.661,11.111,5.032,155.16,26.510
2017-01-29 02:30:00,0.948,1.382,11.765,4.842,156.74,26.410
2017-01-29 03:00:00,0.982,1.759,11.111,5.132,154.10,26.410
2017-01-29 03:30:00,0.946,1.580,11.765,4.904,151.03,26.460
2017-01-29 04:00:00,0.982,1.836,11.765,5.170,157.62,26.460
2017-01-29 04:30:00,0.958,1.580,11.111,4.929,152.96,26.410
2017-01-29 05:00:00,0.944,1.480,11.111,4.879,151.11,26.410
2017-01-29 05:30:00,0.978,1.538,11.765,5.115,153.14,26.410
2017-01-29 06:00:00,0.933,1.649,11.765,4.896,143.55,26.410
2017-01-29 06:30:00,0.905,1.517,11.111,4.878,151.47,26.460
2017-01-29 07:00:00,0.933,1.503,11.111,5.059,151.20,26.460
2017-01-29 07:30:00,0.930,1.450,11.765,5.187,149.88,26.510
2017-01-29 08:00:00,0.929,1.678,10.526,5.139,154.72,26.510
2017-01-29 08:30:00,0.898,1.490,11.765,5.617,147.25,26.600
2017-01-29 09:00:00,0.925,1.710,10.526,5.389,143.99,26.600
2017-01-29 09:30:00,0.965,1.610,11.765,5.616,138.54,26.890
2017-01-29 10:00:00,1.020,1.909,6.667,5.806,98.01,26.840
2017-01-29 10:30:00,1.027,1.776,11.111,6.142,149.09,27.030
2017-01-29 11:00:00,1.008,1.828,6.250,5.647,101.88,27.170
2017-01-29 11:30:00,1.148,1.962,6.452,5.557,98.01,27.270
2017-01-29 12:00:00,1.087,1.978,6.452,5.390,112.61,27.370
2017-01-29 12:30:00,1.110,2.157,6.452,5.105,116.39,27.560
2017-01-29 13:00:00,1.121,2.089,6.667,5.477,119.29,27.510
2017-01-29 13:30:00,1.063,1.546,6.250,5.179,96.70,27.370
2017-01-29 14:00:00,1.142,1.974,7.143,4.897,95.47,27.320
2017-01-29 14:30:00,1.123,2.006,6.452,5.034,102.76,27.320
2017-01-29 15:00:00,1.191,1.967,6.667,4.829,114.72,27.170
2017-01-29 15:30:00,1.201,2.152,6.897,4.856,87.38,27.270
2017-01-29 16:00:00,1.114,2.142,12.500,4.868,116.12,27.220
2017-01-29 16:30:00,1.151,2.047,6.667,5.205,98.81,27.170
2017-01-29 17:00:00,1.134,1.830,6.667,4.754,114.89,27.130
2017-01-29 17:30:00,1.150,1.775,11.111,5.002,129.93,27.030
2017-01-29 18:00:00,1.138,1.746,6.667,4.881,97.58,26.980
2017-01-29 18:30:00,1.150,2.292,11.111,5.175,121.05,26.980
2017-01-29 19:00:00,1.022,1.835,11.111,4.904,92.65,26.890
2017-01-29 19:30:00,1.103,1.957,6.452,4.878,88.96,26.890
2017-01-29 20:00:00,1.065,1.945,6.667,4.837,132.48,26.790
2017-01-29 20:30:00,1.041,1.557,11.765,4.908,124.83,26.840
2017-01-29 21:00:00,1.114,2.070,6.897,5.098,136.34,26.890
2017-01-29 21:30:00,1.116,1.946,6.250,4.534,99.51,26.790
2017-01-29 22:00:00,1.121,2.017,6.667,4.495,102.76,26.740
2017-01-29 22:30:00,1.205,2.144,6.897,4.838,103.47,26.700
2017-01-29 23:00:00,1.074,2.035,6.452,4.519,94.32,26.740
2017-01-29 23:30:00,1.135,1.969,6.452,4.635,115.60,26.790
2017-01-30 00:00:00,1.128,2.017,11.111,4.731,139.51,26.790
2017-01-30 00:30:00,1.204,2.010,10.526,4.941,123.25,26.790
2017-01-30 01:00:00,1.127,1.945,6.667,4.772,95.64,26.790
2017-01-30 01:30:00,1.133,2.210,6.667,4.863,87.29,26.790
2017-01-30 02:00:00,1.168,2.532,6.452,4.778,82.54,26.700
2017-01-30 02:30:00,1.226,1.922,7.143,4.865,83.69,26.650
2017-01-30 03:00:00,1.246,2.263,11.111,5.141,113.75,26.650
2017-01-30 03:30:00,1.179,1.999,6.897,4.815,84.56,26.550
2017-01-30 04:00:00,1.185,2.189,6.667,4.852,94.41,26.550
2017-01-30 04:30:00,1.164,1.907,7.143,4.591,80.87,26.510
2017-01-30 05:00:00,1.191,1.771,6.250,4.836,92.30,26.460
2017-01-30 05:30:00,1.211,2.027,6.897,4.897,80.26,26.460
2017-01-30 06:00:00,1.167,2.030,6.250,4.819,78.67,26.410
2017-01-30 06:30:00,1.230,2.077,6.897,4.976,76.48,26.360
2017-01-30 07:00:00,1.244,2.076,7.143,4.745,75.33,26.360
2017-01-30 07:30:00,1.192,1.937,7.143,4.746,75.33,26.360
2017-01-30 08:00:00,1.264,2.134,6.897,4.851,81.58,26.360
2017-01-30 08:30:00,1.270,2.431,6.667,4.879,75.69,26.410
2017-01-30 09:00:00,1.205,2.096,6.897,5.132,97.75,26.460
2017-01-30 09:30:00,1.239,2.038,7.143,5.142,93.71,26.510
2017-01-30 10:00:00,1.253,2.103,6.061,5.248,95.47,26.600
2017-01-30 10:30:00,1.242,2.010,6.667,5.284,99.25,26.650
2017-01-30 11:00:00,1.414,2.775,6.667,5.376,89.49,27.080
2017-01-30 11:30:00,1.259,2.245,6.250,5.180,99.69,27.220
2017-01-30 12:00:00,1.317,2.012,6.897,5.821,80.34,27.320
2017-01-30 12:30:00,1.306,2.653,6.667,5.657,79.64,27.410
2017-01-30 13:00:00,1.272,2.360,6.897,5.679,81.75,27.320
2017-01-30 13:30:00,1.145,1.790,6.897,5.352,82.54,27.220
2017-01-30 14:00:00,1.128,1.833,6.667,5.576,85.36,27.220
2017-01-30 14:30:00,1.138,1.944,7.407,5.376,80.17,27.130
2017-01-30 15:00:00,1.155,2.286,6.897,5.123,87.99,27.370
2017-01-30 15:30:00,1.196,2.551,7.143,5.573,83.77,27.270
2017-01-30 16:00:00,1.237,2.254,7.407,5.510,90.45,27.130
2017-01-30 16:30:00,1.230,2.050,7.407,5.120,93.36,27.030
2017-01-30 17:00:00,1.203,1.868,6.667,5.158,95.55,26.890
2017-01-30 17:30:00,1.200,1.897,7.407,5.153,82.01,26.890
2017-01-30 18:00:00,1.147,1.998,7.143,4.755,85.71,26.930
2017-01-30 18:30:00,1.119,1.870,7.143,4.729,76.92,26.930
2017-01-30 19:00:00,1.176,1.875,8.000,4.817,82.37,26.930
2017-01-30 19:30:00,1.124,1.922,7.692,4.492,80.78,26.980
2017-01-30 20:00:00,1.079,1.827,8.000,4.505,85.71,26.980
2017-01-30 20:30:00,1.030,2.004,8.000,4.436,79.55,26.980
2017-01-30 21:00:00,1.112,1.916,7.143,4.823,80.61,27.410
2017-01-30 21:30:00,1.131,1.950,8.000,4.756,86.85,27.560
2017-01-30 22:00:00,1.146,1.744,7.407,4.632,79.73,27.560
2017-01-30 22:30:00,1.086,1.836,7.692,4.622,79.29,27.510
2017-01-30 23:00:00,1.154,2.018,7.407,4.543,70.23,27.560
2017-01-30 23:30:00,1.111,1.960,7.407,4.394,77.18,27.510
2017-01-31 00:00:00,1.292,2.679,7.407,4.588,71.99,27.410
2017-01-31 00:30:00,1.180,2.105,8.000,4.539,74.72,27.410
2017-01-31 01:00:00,1.223,2.094,7.692,4.773,77.71,27.410
2017-01-31 01:30:00,1.202,1.994,7.407,4.629,76.04,27.410
2017-01-31 02:00:00,1.275,2.358,8.000,4.905,75.33,27.410
2017-01-31 02:30:00,1.299,2.152,7.692,5.004,76.74,27.410
2017-01-31 03:00:00,1.245,2.445,7.407,4.941,77.53,27.370
2017-01-31 03:30:00,1.191,2.088,7.407,4.753,78.76,27.320
2017-01-31 04:00:00,1.220,2.020,7.407,4.986,67.60,27.270
2017-01-31 04:30:00,1.225,1.836,7.692,5.217,84.39,27.220
2017-01-31 05:00:00,1.132,2.164,7.407,4.785,77.09,27.130
2017-01-31 05:30:00,1.147,1.780,6.897,4.815,73.31,27.030
2017-01-31 06:00:00,1.083,1.777,7.143,4.730,84.56,26.930
2017-01-31 06:30:00,1.098,1.935,7.143,4.939,88.52,26.840
2017-01-31 07:00:00,1.169,2.717,7.407,4.854,78.85,26.790
2017-01-31 07:30:00,1.162,2.122,7.692,5.160,70.50,26.790
2017-01-31 08:00:00,1.172,1.959,7.407,5.034,72.17,26.790
2017-01-31 08:30:00,1.190,2.105,7.143,5.204,68.04,26.890
2017-01-31 09:00:00,1.143,2.003,7.407,5.182,88.52,26.980
2017-01-31 09:30:00,1.142,1.648,7.143,5.292,62.23,27.030
2017-01-31 10:00:00,1.121,1.845,7.407,5.122,92.30,27.030
2017-01-31 10:30:00,1.129,1.918,7.407,5.126,75.42,27.080
2017-01-31 11:00:00,1.198,1.987,7.143,5.512,73.14,27.270
2017-01-31 11:30:00,1.202,1.916,7.407,5.196,77.53,27.270
2017-01-31 12:00:00,1.120,2.078,7.692,5.084,74.89,27.560
2017-01-31 12:30:00,1.163,1.979,7.143,5.365,70.41,27.750
2017-01-31 13:00:00,1.139,2.083,7.407,4.873,75.25,27.700
2017-01-31 13:30:00,1.162,1.954,7.692,4.954,81.14,27.560
2017-01-31 14:00:00,1.134,2.093,7.407,4.436,73.66,27.560
2017-01-31 14:30:00,1.136,1.797,7.407,4.356,69.00,27.510
2017-01-31 15:00:00,1.117,2.165,7.407,4.448,78.32,27.460
2017-01-31 15:30:00,1.092,1.969,7.692,3.994,79.47,27.510
2017-01-31 16:00:00,1.049,1.970,7.143,3.867,80.26,27.410
2017-01-31 16:30:00,1.075,1.843,7.407,3.919,74.98,27.320
2017-01-31 17:00:00,1.189,1.917,7.692,4.126,74.63,27.270
2017-01-31 17:30:00,1.128,1.892,7.692,3.930,78.32,27.170
2017-01-31 18:00:00,1.094,1.797,8.000,4.067,77.09,27.130
2017-01-31 18:30:00,1.077,2.297,7.143,3.876,80.96,27.130
2017-01-31 19:00:00,1.076,1.704,7.407,3.989,77.97,27.030
2017-01-31 19:30:00,1.128,1.914,7.692,3.979,70.15,27.030
2017-01-31 20:00:00,1.138,1.936,7.692,4.119,73.05,27.030
2017-01-31 20:30:00,1.154,1.964,7.407,4.022,60.39,27.080
2017-01-31 21:00:00,1.163,1.765,7.143,4.097,70.32,26.980
2017-01-31 21:30:00,1.120,1.987,7.407,4.239,68.12,26.930
