Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
1-5-2018 11:00,0.559,0.86,3.839,6.581,99.11,24.9
1-5-2018 11:30,0.552,1.01,3.93,5.78,101.11,24.85
1-5-2018 12:00,0.585,0.97,3.727,7.035,109.11,24.9
1-5-2018 12:30,0.585,1.02,3.822,6.251,96.11,25.15
1-5-2018 13:00,0.593,1.09,3.851,6.355,109.11,25.1
1-5-2018 13:30,0.613,0.94,4.01,4.945,106.11,25
1-5-2018 14:00,0.623,1.06,3.891,5.213,106.11,25.1
1-5-2018 14:30,0.632,0.98,4.001,6.031,109.11,25.5
1-5-2018 15:00,0.606,0.98,4.049,6.573,103.11,25.5
1-5-2018 15:30,0.629,1.09,4.123,6.112,105.11,25.75
1-5-2018 16:00,0.647,1.12,4.043,5.786,106.11,25.75
1-5-2018 16:30,0.674,1.29,4.01,5.586,106.11,25.7
1-5-2018 17:00,0.667,1.2,4.051,5.485,106.11,25.7
1-5-2018 17:30,0.689,1.04,4.056,6.986,98.11,25.65
1-5-2018 18:00,0.688,1.36,4.072,5.648,110.11,25.6
1-5-2018 18:30,0.66,1.05,4.08,6.025,96.11,25.6
1-5-2018 19:00,0.639,0.99,4.165,6.155,99.11,25.6
1-5-2018 19:30,0.633,0.98,4.223,5.323,110.11,25.5
1-5-2018 20:00,0.625,1.09,4.065,4.735,116.11,25.5
1-5-2018 20:30,0.585,0.93,4.083,5.795,113.11,25.5
1-5-2018 21:00,0.612,0.96,4.171,5.34,113.11,25.5
1-5-2018 21:30,0.585,1.06,4.399,6.512,109.11,25.5
1-5-2018 22:00,0.587,0.96,4.397,7.004,110.11,25.5
1-5-2018 22:30,0.611,1,4.575,7.23,110.11,25.45
1-5-2018 23:00,0.56,0.89,4.483,7.868,108.11,25.4
1-5-2018 23:30,0.572,1.02,4.571,12.301,115.11,25.4
1-6-2018 0:00,0.534,0.98,4.753,7.272,110.11,25.35
1-6-2018 0:30,0.557,0.94,4.741,7.647,106.11,25.35
1-6-2018 1:00,0.552,0.87,4.715,7.514,110.11,25.35
1-6-2018 1:30,0.524,1,4.577,6.85,109.11,25.3
1-6-2018 2:00,0.557,0.86,5.064,8.182,112.11,25.3
1-6-2018 2:30,0.528,1.01,5.065,7.024,103.11,25.3
1-6-2018 3:00,0.531,0.88,4.913,7.788,106.11,25.2
1-6-2018 3:30,0.553,0.88,5.316,7.554,108.11,25.15
1-6-2018 4:00,0.565,0.94,5.454,7.565,112.11,25.15
1-6-2018 4:30,0.584,1.01,5.628,7.55,105.11,25.1
1-6-2018 5:00,0.58,0.85,5.298,8.138,108.11,25.15
1-6-2018 5:30,0.593,0.99,5.686,7.782,112.11,25.15
1-6-2018 6:00,0.549,0.92,5.481,8.5,109.11,25.15
1-6-2018 6:30,0.606,0.93,5.723,6.601,106.11,25.15
1-6-2018 7:00,0.618,1.07,5.67,7.819,110.11,25.1
1-6-2018 7:30,0.567,0.87,5.818,8.17,110.11,25.1
1-6-2018 8:00,0.594,0.94,5.719,7.296,109.11,25.15
1-6-2018 8:30,0.637,1.05,5.763,7.297,106.11,25.1
