Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2019-01-04 09:30:00,1.384,2.360,5.863,9.774,92.09,-99.9
2019-01-04 10:00:00,1.307,1.900,6.114,9.646,95.09,-99.9
2019-01-04 10:30:00,1.334,2.370,6.221,11.300,84.09,-99.9
2019-01-04 11:00:00,1.408,2.540,6.590,10.286,86.09,-99.9
2019-01-04 11:30:00,1.378,2.210,6.905,10.315,85.09,-99.9
2019-01-04 12:00:00,1.306,2.200,6.325,11.466,91.09,-99.9
2019-01-04 12:30:00,1.453,2.230,6.774,10.838,89.09,-99.9
2019-01-04 13:00:00,1.349,2.200,6.450,11.521,91.09,-99.9
2019-01-04 13:30:00,1.333,2.270,6.629,10.668,88.09,-99.9
2019-01-04 14:00:00,1.284,2.190,6.778,11.514,84.09,-99.9
2019-01-04 14:30:00,1.303,2.490,6.617,12.082,89.09,-99.9
2019-01-04 15:00:00,1.344,2.330,6.745,10.769,89.09,-99.9
2019-01-04 15:30:00,1.277,2.340,6.581,10.300,84.09,-99.9
2019-01-04 16:00:00,1.217,2.160,6.444,10.694,91.09,-99.9
2019-01-04 16:30:00,1.396,2.340,6.958,12.326,84.09,-99.9
2019-01-04 17:00:00,1.310,2.520,6.732,10.260,86.09,-99.9
2019-01-04 17:30:00,1.368,2.790,7.174,11.677,85.09,-99.9
2019-01-04 18:00:00,1.258,2.130,6.644,12.371,79.09,-99.9
2019-01-04 18:30:00,1.289,2.860,6.448,9.788,81.09,-99.9
2019-01-04 19:00:00,1.228,1.820,6.755,11.519,86.09,-99.9
2019-01-04 19:30:00,1.259,2.200,6.378,11.829,91.09,-99.9
2019-01-04 20:00:00,1.375,2.230,6.611,12.278,94.09,-99.9
2019-01-04 20:30:00,1.360,2.340,6.577,12.328,95.09,-99.9
2019-01-04 21:00:00,1.319,2.120,6.600,12.757,102.09,-99.9
2019-01-04 21:30:00,1.329,2.120,6.132,12.154,99.09,-99.9
2019-01-04 22:00:00,1.321,2.090,6.229,12.217,91.09,-99.9
2019-01-04 22:30:00,1.356,2.290,6.369,11.385,77.09,-99.9
2019-01-04 23:00:00,1.352,2.540,6.272,11.499,94.09,-99.9
2019-01-04 23:30:00,1.392,2.230,6.104,11.254,82.09,-99.9
2019-01-05 00:00:00,1.302,2.050,5.638,11.736,94.09,-99.9
2019-01-05 00:30:00,1.353,2.250,5.819,11.403,82.09,-99.9
2019-01-05 01:00:00,1.336,1.970,5.844,12.078,84.09,-99.9
2019-01-05 01:30:00,1.410,2.250,6.071,11.489,89.09,-99.9
2019-01-05 02:00:00,1.329,2.090,5.754,11.422,88.09,-99.9
2019-01-05 02:30:00,1.369,2.670,6.084,10.781,77.09,-99.9
2019-01-05 03:00:00,1.413,2.460,5.966,12.167,78.09,-99.9
2019-01-05 03:30:00,1.394,2.150,5.955,10.953,81.09,-99.9
2019-01-05 04:00:00,1.406,2.430,6.089,10.289,82.09,-99.9
2019-01-05 04:30:00,1.389,2.130,5.868,10.875,85.09,-99.9
2019-01-05 05:00:00,1.333,2.230,5.885,7.265,67.09,-99.9
2019-01-05 05:30:00,1.440,2.280,6.354,12.773,79.09,-99.9
2019-01-05 06:00:00,1.379,2.240,5.899,7.461,84.09,-99.9
2019-01-05 06:30:00,1.319,2.210,5.808,12.752,79.09,-99.9
2019-01-05 07:00:00,1.419,2.110,5.879,7.833,86.09,-99.9
2019-01-05 07:30:00,1.493,2.770,5.926,10.303,89.09,-99.9
2019-01-05 08:00:00,1.378,2.260,5.833,7.852,91.09,-99.9
2019-01-05 08:30:00,1.429,2.120,6.272,8.881,71.09,-99.9
2019-01-05 09:00:00,1.394,2.300,5.880,12.147,74.09,-99.9
2019-01-05 09:30:00,1.338,2.540,6.048,8.120,86.09,-99.9
2019-01-05 10:00:00,1.446,2.470,6.713,12.181,71.09,-99.9
2019-01-05 10:30:00,1.426,2.320,6.223,10.115,91.09,-99.9
2019-01-05 11:00:00,1.408,2.690,6.377,12.125,91.09,-99.9
2019-01-05 11:30:00,1.459,2.200,6.629,8.237,86.09,-99.9
2019-01-05 12:00:00,1.372,2.210,6.319,8.164,89.09,-99.9
2019-01-05 12:30:00,1.377,2.260,6.288,7.619,86.09,-99.9
2019-01-05 13:00:00,1.366,2.120,6.446,8.272,74.09,-99.9
2019-01-05 13:30:00,1.383,2.450,6.877,8.079,89.09,-99.9
2019-01-05 14:00:00,1.338,2.340,6.652,11.535,79.09,-99.9
2019-01-05 14:30:00,1.334,2.000,6.872,12.075,92.09,-99.9
2019-01-05 15:00:00,1.361,2.460,6.680,8.187,91.09,-99.9
2019-01-05 15:30:00,1.372,2.100,7.027,12.011,75.09,-99.9
2019-01-05 16:00:00,1.449,2.360,6.805,8.511,96.09,-99.9
2019-01-05 16:30:00,1.313,2.240,6.541,8.498,75.09,-99.9
2019-01-05 17:00:00,1.309,2.290,6.917,9.135,71.09,-99.9
2019-01-05 17:30:00,1.381,2.390,6.829,8.491,84.09,-99.9
2019-01-05 18:00:00,1.242,2.360,6.808,9.799,77.09,-99.9
2019-01-05 18:30:00,1.317,2.100,7.176,8.885,74.09,-99.9
2019-01-05 19:00:00,1.367,2.190,6.789,9.819,78.09,-99.9
2019-01-05 19:30:00,1.406,2.470,6.600,7.368,85.09,-99.9
2019-01-05 20:00:00,1.418,2.630,6.538,8.482,71.09,-99.9
2019-01-05 20:30:00,1.512,2.780,6.466,8.484,75.09,-99.9
2019-01-05 21:00:00,1.565,2.550,6.431,8.174,70.09,-99.9
2019-01-05 21:30:00,1.540,2.410,6.396,8.254,70.09,-99.9
2019-01-05 22:00:00,1.590,2.910,6.561,8.620,74.09,-99.9
2019-01-05 22:30:00,1.554,2.170,6.715,8.197,74.09,-99.9
2019-01-05 23:00:00,1.463,2.120,6.286,8.173,77.09,-99.9
2019-01-05 23:30:00,1.447,2.590,6.392,8.539,68.09,-99.9
2019-01-06 00:00:00,1.435,2.220,6.467,9.043,71.09,-99.9
2019-01-06 00:30:00,1.450,2.260,6.420,8.469,74.09,-99.9
2019-01-06 01:00:00,1.617,2.530,6.383,8.242,75.09,-99.9
2019-01-06 01:30:00,1.461,2.320,6.438,9.303,74.09,-99.9
2019-01-06 02:00:00,1.455,2.380,5.858,8.880,79.09,-99.9
2019-01-06 02:30:00,1.452,2.360,6.524,7.985,71.09,-99.9
2019-01-06 03:00:00,1.421,2.600,6.293,8.970,71.09,-99.9
2019-01-06 03:30:00,1.473,2.420,6.412,8.559,74.09,-99.9
2019-01-06 04:00:00,1.553,2.650,6.263,9.281,74.09,-99.9
2019-01-06 04:30:00,1.487,2.430,6.470,9.252,74.09,-99.9
2019-01-06 05:00:00,1.496,2.760,6.617,8.324,78.09,-99.9
2019-01-06 05:30:00,1.451,2.600,6.313,8.913,67.09,-99.9
2019-01-06 06:00:00,1.519,2.230,6.323,8.146,75.09,-99.9
2019-01-06 06:30:00,1.456,2.910,6.289,8.398,70.09,-99.9
2019-01-06 07:00:00,1.465,2.240,6.323,8.445,74.09,-99.9
2019-01-06 07:30:00,1.536,2.370,6.475,8.203,70.09,-99.9
2019-01-06 08:00:00,1.431,2.440,6.277,8.534,74.09,-99.9
2019-01-06 08:30:00,1.406,2.470,6.098,8.558,74.09,-99.9
2019-01-06 09:00:00,1.395,2.680,6.153,8.921,70.09,-99.9
2019-01-06 09:30:00,1.441,2.460,6.447,8.821,74.09,-99.9
2019-01-06 10:00:00,1.325,2.120,5.952,8.145,78.09,-99.9
2019-01-06 10:30:00,1.464,2.070,6.703,8.194,71.09,-99.9
2019-01-06 11:00:00,1.415,2.310,6.482,8.861,75.09,-99.9
2019-01-06 11:30:00,1.468,2.400,6.523,8.506,75.09,-99.9
2019-01-06 12:00:00,1.356,2.390,6.285,8.808,78.09,-99.9
2019-01-06 12:30:00,1.511,2.530,6.586,8.172,75.09,-99.9
2019-01-06 13:00:00,1.352,2.390,5.965,8.943,79.09,-99.9
2019-01-06 13:30:00,1.450,2.500,6.452,8.900,75.09,-99.9
2019-01-06 14:00:00,1.425,2.730,6.173,8.903,71.09,-99.9
2019-01-06 14:30:00,1.389,2.390,6.257,8.536,75.09,-99.9
2019-01-06 15:00:00,1.392,2.240,6.508,8.796,75.09,-99.9
2019-01-06 15:30:00,1.459,2.270,6.727,8.945,78.09,-99.9
2019-01-06 16:00:00,1.381,2.450,6.391,9.407,74.09,-99.9
2019-01-06 16:30:00,1.471,2.470,6.394,8.818,77.09,-99.9
2019-01-06 17:00:00,1.457,2.260,6.176,9.320,77.09,-99.9
2019-01-06 17:30:00,1.416,2.770,6.158,9.404,68.09,-99.9
2019-01-06 18:00:00,1.352,2.550,6.408,8.537,72.09,-99.9
2019-01-06 18:30:00,1.409,2.100,6.545,8.960,74.09,-99.9
2019-01-06 19:00:00,1.407,2.260,6.583,9.303,74.09,-99.9
2019-01-06 19:30:00,1.417,2.710,6.267,8.573,67.09,-99.9
2019-01-06 20:00:00,1.350,2.090,6.145,9.225,79.09,-99.9
2019-01-06 20:30:00,1.238,1.900,6.036,9.581,75.09,-99.9
2019-01-06 21:00:00,1.375,2.240,6.375,8.908,78.09,-99.9
2019-01-06 21:30:00,1.321,2.010,6.413,9.007,72.09,-99.9
2019-01-06 22:00:00,1.446,2.530,6.314,8.876,72.09,-99.9
2019-01-06 22:30:00,1.450,2.530,5.829,8.542,68.09,-99.9
2019-01-06 23:00:00,1.384,2.580,5.646,9.174,78.09,-99.9
2019-01-06 23:30:00,1.497,2.490,6.012,8.155,71.09,-99.9
2019-01-07 00:00:00,1.430,2.250,5.784,8.891,74.09,-99.9
2019-01-07 00:30:00,1.360,2.390,5.855,7.616,71.09,-99.9
2019-01-07 01:00:00,1.382,2.470,5.519,8.530,74.09,-99.9
2019-01-07 01:30:00,1.452,2.470,5.631,8.578,77.09,-99.9
2019-01-07 02:00:00,1.494,2.510,5.635,8.519,68.09,-99.9
2019-01-07 02:30:00,1.487,2.690,5.530,8.775,75.09,-99.9
2019-01-07 03:00:00,1.376,2.100,5.424,8.304,72.09,-99.9
2019-01-07 03:30:00,1.422,2.310,5.493,9.142,74.09,-99.9
2019-01-07 04:00:00,1.455,2.400,5.605,7.268,74.09,-99.9
2019-01-07 04:30:00,1.334,2.250,5.391,7.893,68.09,-99.9
2019-01-07 05:00:00,1.400,2.330,5.422,8.893,72.09,-99.9
